id,topics,texts
2226,livestock,"nppc delegates approve disease and drug programsdelegates from the national porkproducers council, nppc, yesterday approved programs forcontrol and eradication of pseudorabies and establishment of anational safe drug use program.    the delegate body, attending the american pork congress inindianapolis, approved a pseudorabies control and eradicationprogram at the state level after a recommendation from nppcsprv (pseudorabies virus) oversight committee.    the prv committee received results of a three year, fivestate pilot project which had a 97.5 pct success rate ineradication of the disease within 116 hog herds. the projectwas jointly funded by the usda and nppc.    ""primarily it (the program) allows individual states todeal with their own problems according to a timetable thatsuits them best,"" mike wehler, member of the nppcs prvoversight committee said.    in regards to safe drug use, the delegates approved a planasking that nppc be active in establishing a national safe druguse program.    the program would establish better relationships betweenproducers and veterinarians and eventually lead to a qualityassurance program in pork production, according to the plan.    ""this program basically communicates to the fda that we areconcerned about safe drug use and will do our part to use drugssafely, if fda will allow the same policy to continue ineffect,"" wehler said. reuter"
2226,hog,"nppc delegates approve disease and drug programsdelegates from the national porkproducers council, nppc, yesterday approved programs forcontrol and eradication of pseudorabies and establishment of anational safe drug use program.    the delegate body, attending the american pork congress inindianapolis, approved a pseudorabies control and eradicationprogram at the state level after a recommendation from nppcsprv (pseudorabies virus) oversight committee.    the prv committee received results of a three year, fivestate pilot project which had a 97.5 pct success rate ineradication of the disease within 116 hog herds. the projectwas jointly funded by the usda and nppc.    ""primarily it (the program) allows individual states todeal with their own problems according to a timetable thatsuits them best,"" mike wehler, member of the nppcs prvoversight committee said.    in regards to safe drug use, the delegates approved a planasking that nppc be active in establishing a national safe druguse program.    the program would establish better relationships betweenproducers and veterinarians and eventually lead to a qualityassurance program in pork production, according to the plan.    ""this program basically communicates to the fda that we areconcerned about safe drug use and will do our part to use drugssafely, if fda will allow the same policy to continue ineffect,"" wehler said. reuter"
2226,carcass,"nppc delegates approve disease and drug programsdelegates from the national porkproducers council, nppc, yesterday approved programs forcontrol and eradication of pseudorabies and establishment of anational safe drug use program.    the delegate body, attending the american pork congress inindianapolis, approved a pseudorabies control and eradicationprogram at the state level after a recommendation from nppcsprv (pseudorabies virus) oversight committee.    the prv committee received results of a three year, fivestate pilot project which had a 97.5 pct success rate ineradication of the disease within 116 hog herds. the projectwas jointly funded by the usda and nppc.    ""primarily it (the program) allows individual states todeal with their own problems according to a timetable thatsuits them best,"" mike wehler, member of the nppcs prvoversight committee said.    in regards to safe drug use, the delegates approved a planasking that nppc be active in establishing a national safe druguse program.    the program would establish better relationships betweenproducers and veterinarians and eventually lead to a qualityassurance program in pork production, according to the plan.    ""this program basically communicates to the fda that we areconcerned about safe drug use and will do our part to use drugssafely, if fda will allow the same policy to continue ineffect,"" wehler said. reuter"
2232,barley,"traders detail irish intervention barley tenderthe european commission authorised theexport of 33,500 tonnes of irish intervention barley at todaystender for non-european community destinations at 53.10 ecusper tonne, grain traders said. reuter"
2359,cotton,"australia attacks u.s. gatt farm rules exemptionaustralia accused the u.s. of increasingprotectionism on agricultural products and called for an end towashingtons special 32-year exemption from certain gatt ruleson agricultural trade.    robert arnott, australias delegate to the generalagreement on tariffs and trade (gatt), made the appeal at aspecial annual meeting which reviews the 1955 u.s. waiver.    ""australia today said the united states goals of reducingu.s. barriers to agricultural trade were being contradicted byactions which in fact increased protection in trade inagriculture,"" the australian delegation said in a statement.    ""the united states section 22 waiver is one of the basicflaws in the gatt coverage of agriculture,"" arnott told themeeting.    arnott said the waiver had continually been used as ajustification for ""dubious protective measures"" by the u.s. helisted a recent dairy export incentive program and steps toclose the u.s. sugar market to imports.    he also told reuters the waiver allowed washington toimpose quotas on imports of farm products where it had domesticsupport programs. this covered imports of dairy products,peanuts, cotton and sugar.    asked to comment, michael samuels, u.s. ambassador to thegatt, told reuters: ""these charges have been made since the verybeginning. the waiver is part of domestic u.s. agriculturalpolicy, part of our law when we joined the gatt"".    ""we have agreed to put the waiver on the table during theuruguay round and invite other countries to do the same withtheir programs. we can negotiate them all,"" samuels added.    ninety-two nations are taking part in the four-year uruguayround of talks launched in punta del este last september.bargaining in agricultural goods and services (banking,tourism, insurance) is included for the first time as well asmanufactured goods. reuter"
2382,soybean,"china adds, cancels wheat commitments - usdachina has added 90,000 tonnes of u.s.wheat to its purchases for delivery in the 1987/88 season andcancelled 30,000 tonnes of wheat purchases for delivery in the1986/87 season, the u.s. agriculture department said.    according to the departments export sales report coveringtransactions in the week ended february 26, china hasoutstanding wheat commitments for the 1986/87 season of 30,000tonnes and 420,000 tonnes for delivery in the 1987/88 season.    the wheat season begins june 1.    china has total corn commitments for 1986/87 of 1,011,200tonnes and soybeans commitments of 157,500 tonnes.    the season for corn and soybeans began september 1. reuter"
2389,livestock,"cuban cattle threatened by droughtover 750,000 head of cattle are sufferingthe effects of a severe shortage of feed as a result of aprolonged drought in the normally rich sugar and cattleproducing province of camaguey, the newspaper granma reported.    the province produces 23 pct of cubas beef and is theislands number two province in milk production. granma said20,000 head of cattle are now in imminent danger.    the newspaper said a ""cattle emergency"" had been decreed andthe cattle are being rounded up.    some 110,000 head have been transferred to the sugar caneconditioning centers where newly harvested cane is cleanedbefore being sent to the mills. the cattle are being fed theresidue left after cleaning the cane stalks. 32,000 head havebeen sent to nearby provinces of las tunas and ciego de avila.    despite cubas ambitous cattle development plans, beefrationing has been in effect over the past 25 years. in havana,each cuban receives approximately 3/4 lb of rationed beef every18 days.    in a major area hit by drought, san miguel, practically norain has fallen in the past 14 months. grazing lands areparched and the region was unable to produce 117,000 tonnes ofsilage projected in its annual plan.    granma said rainfall over the past year has been less than50 pct of normal precipitation. reuter"
2389,carcass,"cuban cattle threatened by droughtover 750,000 head of cattle are sufferingthe effects of a severe shortage of feed as a result of aprolonged drought in the normally rich sugar and cattleproducing province of camaguey, the newspaper granma reported.    the province produces 23 pct of cubas beef and is theislands number two province in milk production. granma said20,000 head of cattle are now in imminent danger.    the newspaper said a ""cattle emergency"" had been decreed andthe cattle are being rounded up.    some 110,000 head have been transferred to the sugar caneconditioning centers where newly harvested cane is cleanedbefore being sent to the mills. the cattle are being fed theresidue left after cleaning the cane stalks. 32,000 head havebeen sent to nearby provinces of las tunas and ciego de avila.    despite cubas ambitous cattle development plans, beefrationing has been in effect over the past 25 years. in havana,each cuban receives approximately 3/4 lb of rationed beef every18 days.    in a major area hit by drought, san miguel, practically norain has fallen in the past 14 months. grazing lands areparched and the region was unable to produce 117,000 tonnes ofsilage projected in its annual plan.    granma said rainfall over the past year has been less than50 pct of normal precipitation. reuter"
2390,orange,"u.s. to set orange juice duties mondaythe commerce department on mondaywill set final dumping duties on frozen orange juice frombrazil, department officials said.    a preliminary duty of 8.54 pct was set last oct 17 on theimports, which run at about 700 mln dlrs a year. commercesruling on monday will reset the duties on the basis of moredetailed cost information, industry officials said.    the duties now are being assessed on a temporary basis,pending a final ruling by the u.s. international tradecommission (itc) on whether the imports are injuring thedomestic orange industry.    the itc ruled provisionally last june 18 that the domesticindustry was being injured by brazilian orange juice imports.    a complaint that the brazilian imports were being dumped atbelow costs on the u.s. market was filed on behalf of u.s.growers by the florida citrus mutual, a lakeland, fla., group,alcoma packing co, inc, and barry citrus products.    u.s. officials say about half of the orange juice consumedin the united states comes from brazil. reuter"
2448,livestock,"pork delegates vote on farm bill, farm creditdelegates from the national porkproducers council, nppc, attending the american pork congressin indianapolis, voted overwhelmingly to recommend the u.s.congress not to change the farm bill. while there are nospecific pork items in that legislation, feed grain pricesdirectly affect pork producer profits, the nppc said.    don gingerich, a delegate from iowa, said ""to haveunpredictable changes come along periodically makes it verydifficult to plan and causes a lot of disruption.""    other members said the farm bill has some imperfections butthats a price pork producers are willing to pay forlegislative stability, an nppc spokesman said.    delegates also passed unanimously a resolution thatcongress and the administration should act swiftly to identifyproblems in the farm credit system.    farm credit task force chairman and newly elected vicepresident of the nppc ray hankes, said delegates wanted aprogram that all commodity groups can work with and bring a resolution to this problem with legislators in washington.    hankes added that the national pork producers council willwork to save farmers and keep credit available, but not to saveor create any one credit system. reuter"
2448,carcass,"pork delegates vote on farm bill, farm creditdelegates from the national porkproducers council, nppc, attending the american pork congressin indianapolis, voted overwhelmingly to recommend the u.s.congress not to change the farm bill. while there are nospecific pork items in that legislation, feed grain pricesdirectly affect pork producer profits, the nppc said.    don gingerich, a delegate from iowa, said ""to haveunpredictable changes come along periodically makes it verydifficult to plan and causes a lot of disruption.""    other members said the farm bill has some imperfections butthats a price pork producers are willing to pay forlegislative stability, an nppc spokesman said.    delegates also passed unanimously a resolution thatcongress and the administration should act swiftly to identifyproblems in the farm credit system.    farm credit task force chairman and newly elected vicepresident of the nppc ray hankes, said delegates wanted aprogram that all commodity groups can work with and bring a resolution to this problem with legislators in washington.    hankes added that the national pork producers council willwork to save farmers and keep credit available, but not to saveor create any one credit system. reuter"
2456,soybean,"usda comments on export sales corn sales gained 2,494,900 tonnes inthe week ended february 26, the highest weekly total sinceaugust 1984 and two and three-quarter times the prior weekslevel, the u.s. agriculture department said.    in comments on its export sales report, the department saidsales of 1.0 mln tonnes to the ussr -- previously reportedunder the daily reporting system -- were the first sales fordelivery to the ussr under the fourth year of the u.s.-ussrgrains supply agreement, which began october 1.    japan added 689,700 tonnes to previous purchases and salesto unknown destinations rose by 429,800 tonnes.    wheat sales of 362,400 tonnes for the current season and151,000 for the 1987/88 season were down by more than half fromthe previous weeks combined sales, it said.    egypt, japan and iraq were the major wheat buyers fordelivery in the current year, while sales to china decreased by30,000 tonnes for the current season, but increased by 90,000tonnes for the 1987/88 season, which begins june 1.    net sales of soybeans totalling 274,200 tonnes equaled thepreceding week, but were nearly a third below the four weekaverage. major increases were for belgium, south korea, mexicoand italy, it said.    soybean cake and meal sales of 103,700 tonnes were 2-3/4times the previous weeks marketing year low, but six pct lessthan the four week average.    major increases for west germany, belgium, spain, italy andaustralia were partially offset by declines to unknowndestinations.    soybean oil sales of 5,400 tonnes were the result ofincreases for venezuela and reductions of 500 tonnes forunknown destinations.    combined sales activity in cotton of 75,200 running bales-- 44,700 bales for the current year and 30,500 bales for the1987/88  bales -- were 56 pct below the prior weeks goodshowing, the department said.    major purchasers for the current season were south korea,japan, taiwan and thailand, while south korea and indonesiawere the major buyers for the 1987/88 season, which beginsaugust 1.    reuter"
2456,soy-oil,"usda comments on export sales corn sales gained 2,494,900 tonnes inthe week ended february 26, the highest weekly total sinceaugust 1984 and two and three-quarter times the prior weekslevel, the u.s. agriculture department said.    in comments on its export sales report, the department saidsales of 1.0 mln tonnes to the ussr -- previously reportedunder the daily reporting system -- were the first sales fordelivery to the ussr under the fourth year of the u.s.-ussrgrains supply agreement, which began october 1.    japan added 689,700 tonnes to previous purchases and salesto unknown destinations rose by 429,800 tonnes.    wheat sales of 362,400 tonnes for the current season and151,000 for the 1987/88 season were down by more than half fromthe previous weeks combined sales, it said.    egypt, japan and iraq were the major wheat buyers fordelivery in the current year, while sales to china decreased by30,000 tonnes for the current season, but increased by 90,000tonnes for the 1987/88 season, which begins june 1.    net sales of soybeans totalling 274,200 tonnes equaled thepreceding week, but were nearly a third below the four weekaverage. major increases were for belgium, south korea, mexicoand italy, it said.    soybean cake and meal sales of 103,700 tonnes were 2-3/4times the previous weeks marketing year low, but six pct lessthan the four week average.    major increases for west germany, belgium, spain, italy andaustralia were partially offset by declines to unknowndestinations.    soybean oil sales of 5,400 tonnes were the result ofincreases for venezuela and reductions of 500 tonnes forunknown destinations.    combined sales activity in cotton of 75,200 running bales-- 44,700 bales for the current year and 30,500 bales for the1987/88  bales -- were 56 pct below the prior weeks goodshowing, the department said.    major purchasers for the current season were south korea,japan, taiwan and thailand, while south korea and indonesiawere the major buyers for the 1987/88 season, which beginsaugust 1.    reuter"
2456,meal-feed,"usda comments on export sales corn sales gained 2,494,900 tonnes inthe week ended february 26, the highest weekly total sinceaugust 1984 and two and three-quarter times the prior weekslevel, the u.s. agriculture department said.    in comments on its export sales report, the department saidsales of 1.0 mln tonnes to the ussr -- previously reportedunder the daily reporting system -- were the first sales fordelivery to the ussr under the fourth year of the u.s.-ussrgrains supply agreement, which began october 1.    japan added 689,700 tonnes to previous purchases and salesto unknown destinations rose by 429,800 tonnes.    wheat sales of 362,400 tonnes for the current season and151,000 for the 1987/88 season were down by more than half fromthe previous weeks combined sales, it said.    egypt, japan and iraq were the major wheat buyers fordelivery in the current year, while sales to china decreased by30,000 tonnes for the current season, but increased by 90,000tonnes for the 1987/88 season, which begins june 1.    net sales of soybeans totalling 274,200 tonnes equaled thepreceding week, but were nearly a third below the four weekaverage. major increases were for belgium, south korea, mexicoand italy, it said.    soybean cake and meal sales of 103,700 tonnes were 2-3/4times the previous weeks marketing year low, but six pct lessthan the four week average.    major increases for west germany, belgium, spain, italy andaustralia were partially offset by declines to unknowndestinations.    soybean oil sales of 5,400 tonnes were the result ofincreases for venezuela and reductions of 500 tonnes forunknown destinations.    combined sales activity in cotton of 75,200 running bales-- 44,700 bales for the current year and 30,500 bales for the1987/88  bales -- were 56 pct below the prior weeks goodshowing, the department said.    major purchasers for the current season were south korea,japan, taiwan and thailand, while south korea and indonesiawere the major buyers for the 1987/88 season, which beginsaugust 1.    reuter"
2456,soy-meal,"usda comments on export sales corn sales gained 2,494,900 tonnes inthe week ended february 26, the highest weekly total sinceaugust 1984 and two and three-quarter times the prior weekslevel, the u.s. agriculture department said.    in comments on its export sales report, the department saidsales of 1.0 mln tonnes to the ussr -- previously reportedunder the daily reporting system -- were the first sales fordelivery to the ussr under the fourth year of the u.s.-ussrgrains supply agreement, which began october 1.    japan added 689,700 tonnes to previous purchases and salesto unknown destinations rose by 429,800 tonnes.    wheat sales of 362,400 tonnes for the current season and151,000 for the 1987/88 season were down by more than half fromthe previous weeks combined sales, it said.    egypt, japan and iraq were the major wheat buyers fordelivery in the current year, while sales to china decreased by30,000 tonnes for the current season, but increased by 90,000tonnes for the 1987/88 season, which begins june 1.    net sales of soybeans totalling 274,200 tonnes equaled thepreceding week, but were nearly a third below the four weekaverage. major increases were for belgium, south korea, mexicoand italy, it said.    soybean cake and meal sales of 103,700 tonnes were 2-3/4times the previous weeks marketing year low, but six pct lessthan the four week average.    major increases for west germany, belgium, spain, italy andaustralia were partially offset by declines to unknowndestinations.    soybean oil sales of 5,400 tonnes were the result ofincreases for venezuela and reductions of 500 tonnes forunknown destinations.    combined sales activity in cotton of 75,200 running bales-- 44,700 bales for the current year and 30,500 bales for the1987/88  bales -- were 56 pct below the prior weeks goodshowing, the department said.    major purchasers for the current season were south korea,japan, taiwan and thailand, while south korea and indonesiawere the major buyers for the 1987/88 season, which beginsaugust 1.    reuter"
2456,cotton,"usda comments on export sales corn sales gained 2,494,900 tonnes inthe week ended february 26, the highest weekly total sinceaugust 1984 and two and three-quarter times the prior weekslevel, the u.s. agriculture department said.    in comments on its export sales report, the department saidsales of 1.0 mln tonnes to the ussr -- previously reportedunder the daily reporting system -- were the first sales fordelivery to the ussr under the fourth year of the u.s.-ussrgrains supply agreement, which began october 1.    japan added 689,700 tonnes to previous purchases and salesto unknown destinations rose by 429,800 tonnes.    wheat sales of 362,400 tonnes for the current season and151,000 for the 1987/88 season were down by more than half fromthe previous weeks combined sales, it said.    egypt, japan and iraq were the major wheat buyers fordelivery in the current year, while sales to china decreased by30,000 tonnes for the current season, but increased by 90,000tonnes for the 1987/88 season, which begins june 1.    net sales of soybeans totalling 274,200 tonnes equaled thepreceding week, but were nearly a third below the four weekaverage. major increases were for belgium, south korea, mexicoand italy, it said.    soybean cake and meal sales of 103,700 tonnes were 2-3/4times the previous weeks marketing year low, but six pct lessthan the four week average.    major increases for west germany, belgium, spain, italy andaustralia were partially offset by declines to unknowndestinations.    soybean oil sales of 5,400 tonnes were the result ofincreases for venezuela and reductions of 500 tonnes forunknown destinations.    combined sales activity in cotton of 75,200 running bales-- 44,700 bales for the current year and 30,500 bales for the1987/88  bales -- were 56 pct below the prior weeks goodshowing, the department said.    major purchasers for the current season were south korea,japan, taiwan and thailand, while south korea and indonesiawere the major buyers for the 1987/88 season, which beginsaugust 1.    reuter"
2495,livestock,"meatpackers reject occidental <oxy> unit offerunited food and commercial workers unionlocal 222 rejected a new contract proposal from iowa beefprocessors inc and remain out of work, union spokesman allenzack said.    in mid-december, iowa beef, a subsidiary of occidentalpetroleum corp, closed its beef processing plant at dakotacity, nebraska, because it said ""it had no alternative tothreats by meatpackers to disrupt operations.""    about 2,800 ufcwu members are affected by what the unionterms as a lockout.  a 3-1/2 year labor contract at the plantexpired december 13.    zack said ibps proposal included elimination of a two-tierwage structure, a 60 cent an hour wage cut for slaughterers anda 45 cent an hour wage reduction for processors.    the new proposal also included a bonus system of 1,000 dlrsfor workers who had been at the plant for two years, zack said.the annual turnover rate at the facility is 100 pct, he said. reuter"
2495,carcass,"meatpackers reject occidental <oxy> unit offerunited food and commercial workers unionlocal 222 rejected a new contract proposal from iowa beefprocessors inc and remain out of work, union spokesman allenzack said.    in mid-december, iowa beef, a subsidiary of occidentalpetroleum corp, closed its beef processing plant at dakotacity, nebraska, because it said ""it had no alternative tothreats by meatpackers to disrupt operations.""    about 2,800 ufcwu members are affected by what the unionterms as a lockout.  a 3-1/2 year labor contract at the plantexpired december 13.    zack said ibps proposal included elimination of a two-tierwage structure, a 60 cent an hour wage cut for slaughterers anda 45 cent an hour wage reduction for processors.    the new proposal also included a bonus system of 1,000 dlrsfor workers who had been at the plant for two years, zack said.the annual turnover rate at the facility is 100 pct, he said. reuter"
2521,soybean,"brazil debt seen partner to hard sell tacticsbrazils recent announcement of asuspension in interest payments on 68 billion dlrs of foreigndebt gave the banking system the jitters and confirmed viewsamong many international economists and commodities analyststhat brazil will continue to flex its trading muscles in 1987.    the developing worlds most indebted nation is also itsmost prolific exporter of agricultural commodities such ascoffee and soybeans, and might maximize foreign exchangerevenue by selling hard on world markets, economists said.    ""that sounds like a reasonable strategy. but there is noway they can trade their way out of this situation,"" aldoroldan, vice president for international services at chaseeconometrics, said.    roldan told reuters that brazil not only had to tackle theproblems of satisfying domestic demand and competing on gluttedworld markets, but also had to work to make its position onforeign exchange markets more profitable.    ""domestic costs have increased (due to inflation) andexporters have not had the same offsetting movement in exchangerates,"" roldan said.    the chase economist also said commodities markets weredepressed and generally did not appear very promising for acountry like brazil, where pure commodities account for some 50pct of exports and in 1986 had a total value of around 23billion dlrs.    but he added: ""they are always pretty aggressive and theyhave good foreign marketing channels.""    analysts said a key factor in brazilian trade will becoffee, and even without background pressure from foreigncreditors the worlds largest producer was expected to hit themarket this year with a vengeance.    negotiations between international coffee organization(ico) members to re-establish producer export quotas broke upearlier this week with major producers and consumers accusingeach other of intransigence.    ""brazil would not tolerate a change in ico regulations,which others wanted changed,"" one senior coffee dealer said.    the dealer, who declined to be named, said brazil wanted topreserve its market share. at the end of the talks, he saidbrazil hinted it could sell more than anyone else and otherswould suffer.    brazil will be an aggressive seller under any scenario butas yet there is no sign of unusually heavy brazilian sales, thedealer said.    ""if they do come into the market at this level it will golower and you could breach a dollar, ninety or eighty cents,""he said.    new york coffee futures for may delivery settled 2.29 centslower thursday at 104.68 cents a lb, while more distantdeliveries fell the six-cent maximum trading limit.    president of the brazilian coffee institute, jorio daustertold a press conference in rio de janeiro today that brazil hasno set target for its coffee exports following the breakdown ofthe ico talks on export quotas.    many economists and analysts believe soybeans could be thefocus of possible stepped-up brazilian marketing efforts. ""theywill be more aggressive this year than they have ever been,""according to richard loewy, analyst for prudential-bachesecurities inc.    loewy believes the foreign debt problem, a good crop, plusdifficulties with storage would help motivate selling of thebrazil soybean crop. ""brazilian farmers also need cash flow andthey cant afford to store the crops,"" he said.    the chicago soybean complex has been nervous for some timeabout large south american crops developing under near idealconditions towards record yields.    ""we are going to see a very rapid decline, earlier thanusual, this year in our (u.s.) exports,"" loewy said.    tommy eshleman, economist for the american soybeanassociation (asa), said this years brazilian soybean harvestcould total 18 mln tonnes, versus 13.7 mln last year.    marketings will be very aggressive this summer when pricesare usually high relative to the rest of the year due to thevulnerability of the u.s. crop to bad growing weather.    another incentive to sell might be trade anticipation of areduction in the u.s. government soybean loan rate, offered tofarmers who give crops as collateral, eshleman said.    he said there has been some uncertainty this year about thesoybean loan rate, which acts as an effective floor for pricesby keeping supplies away from the free market. farmers canforfeit their beans to the government rather than repay theloan.    ""were getting into a period when they (brazil) arestarting to harvest and starting to export,"" eshleman said. buthe added it will be a while before u.s. exports fall to below10 mln bushels a week from around 20 mln bushels currently.    jose melicias from the research department of drexelburnham lambert said brazil would be trying to export as muchas it can this year because of its economic situation.    he said the debt situation was a major consideration. ""thebrazilian government also does not have enough money to pay forstorage,"" he added.    asked if a return to an inflationary environment in brazilwould make farmers inclined to hold onto crops, melicias saidit would not make a big difference.    on other commodity markets, brazils selling impact may bemuted no matter its need to generate capital.    brazil is faced with a poor 1986/87 sugar harvest, whichcould limit exports to the world market, analysts said. thecountry may have oversold and be unable to honor exportcommitments, and this plus higher domestic demand caused byconsumer price subsidies on ethanol and refined sugar, willgive it little room to stretch exports, they said.    brazils other major crop, cocoa, is in its third year ofsurplus. ""cocoa consumption is basically flat and last year itfell, so i dont think they can start throwing out cocoa andfind many more markets for it,"" one analyst said.    ""if they come out as aggressive sellers, the market wouldcollapse and they cant afford to do that,"" she added. reuter"
2521,cocoa,"brazil debt seen partner to hard sell tacticsbrazils recent announcement of asuspension in interest payments on 68 billion dlrs of foreigndebt gave the banking system the jitters and confirmed viewsamong many international economists and commodities analyststhat brazil will continue to flex its trading muscles in 1987.    the developing worlds most indebted nation is also itsmost prolific exporter of agricultural commodities such ascoffee and soybeans, and might maximize foreign exchangerevenue by selling hard on world markets, economists said.    ""that sounds like a reasonable strategy. but there is noway they can trade their way out of this situation,"" aldoroldan, vice president for international services at chaseeconometrics, said.    roldan told reuters that brazil not only had to tackle theproblems of satisfying domestic demand and competing on gluttedworld markets, but also had to work to make its position onforeign exchange markets more profitable.    ""domestic costs have increased (due to inflation) andexporters have not had the same offsetting movement in exchangerates,"" roldan said.    the chase economist also said commodities markets weredepressed and generally did not appear very promising for acountry like brazil, where pure commodities account for some 50pct of exports and in 1986 had a total value of around 23billion dlrs.    but he added: ""they are always pretty aggressive and theyhave good foreign marketing channels.""    analysts said a key factor in brazilian trade will becoffee, and even without background pressure from foreigncreditors the worlds largest producer was expected to hit themarket this year with a vengeance.    negotiations between international coffee organization(ico) members to re-establish producer export quotas broke upearlier this week with major producers and consumers accusingeach other of intransigence.    ""brazil would not tolerate a change in ico regulations,which others wanted changed,"" one senior coffee dealer said.    the dealer, who declined to be named, said brazil wanted topreserve its market share. at the end of the talks, he saidbrazil hinted it could sell more than anyone else and otherswould suffer.    brazil will be an aggressive seller under any scenario butas yet there is no sign of unusually heavy brazilian sales, thedealer said.    ""if they do come into the market at this level it will golower and you could breach a dollar, ninety or eighty cents,""he said.    new york coffee futures for may delivery settled 2.29 centslower thursday at 104.68 cents a lb, while more distantdeliveries fell the six-cent maximum trading limit.    president of the brazilian coffee institute, jorio daustertold a press conference in rio de janeiro today that brazil hasno set target for its coffee exports following the breakdown ofthe ico talks on export quotas.    many economists and analysts believe soybeans could be thefocus of possible stepped-up brazilian marketing efforts. ""theywill be more aggressive this year than they have ever been,""according to richard loewy, analyst for prudential-bachesecurities inc.    loewy believes the foreign debt problem, a good crop, plusdifficulties with storage would help motivate selling of thebrazil soybean crop. ""brazilian farmers also need cash flow andthey cant afford to store the crops,"" he said.    the chicago soybean complex has been nervous for some timeabout large south american crops developing under near idealconditions towards record yields.    ""we are going to see a very rapid decline, earlier thanusual, this year in our (u.s.) exports,"" loewy said.    tommy eshleman, economist for the american soybeanassociation (asa), said this years brazilian soybean harvestcould total 18 mln tonnes, versus 13.7 mln last year.    marketings will be very aggressive this summer when pricesare usually high relative to the rest of the year due to thevulnerability of the u.s. crop to bad growing weather.    another incentive to sell might be trade anticipation of areduction in the u.s. government soybean loan rate, offered tofarmers who give crops as collateral, eshleman said.    he said there has been some uncertainty this year about thesoybean loan rate, which acts as an effective floor for pricesby keeping supplies away from the free market. farmers canforfeit their beans to the government rather than repay theloan.    ""were getting into a period when they (brazil) arestarting to harvest and starting to export,"" eshleman said. buthe added it will be a while before u.s. exports fall to below10 mln bushels a week from around 20 mln bushels currently.    jose melicias from the research department of drexelburnham lambert said brazil would be trying to export as muchas it can this year because of its economic situation.    he said the debt situation was a major consideration. ""thebrazilian government also does not have enough money to pay forstorage,"" he added.    asked if a return to an inflationary environment in brazilwould make farmers inclined to hold onto crops, melicias saidit would not make a big difference.    on other commodity markets, brazils selling impact may bemuted no matter its need to generate capital.    brazil is faced with a poor 1986/87 sugar harvest, whichcould limit exports to the world market, analysts said. thecountry may have oversold and be unable to honor exportcommitments, and this plus higher domestic demand caused byconsumer price subsidies on ethanol and refined sugar, willgive it little room to stretch exports, they said.    brazils other major crop, cocoa, is in its third year ofsurplus. ""cocoa consumption is basically flat and last year itfell, so i dont think they can start throwing out cocoa andfind many more markets for it,"" one analyst said.    ""if they come out as aggressive sellers, the market wouldcollapse and they cant afford to do that,"" she added. reuter"
2557,meal-feed,"west german fishmeal imports highest in 15 yearswest german gross fishmeal imports rose60,260 tonnes, or 14.6 pct, last year to 471,891 tonnes, thehighest level since 1972, trade sources said.    re-exports fell by 6.6 pct, resulting in a surge in netimports from 175,901 to 251,708 tonnes, an increase of 43 pct.    total west german consumption was estimated at around ahigh 287,000 tonnes, largely reflecting attractive prices. thesources, however, could not give comparative figures for 1985.    south american producer countries supplied 97 pct of westgerman requirements, with chile shipping 229,176 tonnes (1985 -182,959) and peru 210,513 (147,014) tonnes.    the two south american countries share of the west germanmarket rose to 93.2 pct from 80.2 pct because imports fromecuador fell to 21,110 tonnes in 1986 from 51,722 in 1985.    west germany imported 56,823 tonnes of fishmeal indecember, up from 46,236 tonnes in the same 1985 month, withre-exports at 22,262 tonnes after 25,062 a year earlier. reuter"
2572,hog,"hog and cattle slaughter guesstimateschicago mercantile exchange floortraders and commission house representatives are guesstimatingtodays hog slaughter at about 300,000 to 305,000 head versus292,000 week ago and 316,000 a year ago.    saturdays hog slaughter is guesstimated at about 30,000 to55,000 head.    cattle slaughter is guesstimated at about 128,000 to130,000 head versus 129,000 week ago and 119,000 a year ago.    saturdays cattle slaughter is guesstimated at about 20,000to 40,000 head. reuter"
2572,livestock,"hog and cattle slaughter guesstimateschicago mercantile exchange floortraders and commission house representatives are guesstimatingtodays hog slaughter at about 300,000 to 305,000 head versus292,000 week ago and 316,000 a year ago.    saturdays hog slaughter is guesstimated at about 30,000 to55,000 head.    cattle slaughter is guesstimated at about 128,000 to130,000 head versus 129,000 week ago and 119,000 a year ago.    saturdays cattle slaughter is guesstimated at about 20,000to 40,000 head. reuter"
2594,livestock,"u.k. officials study salmonella/calf feed linku.k. officials are studying the possiblelink between the use of antibiotics in calf feeds and thespread of drug-resistant strains of salmonella in humans, aministry of agriculture official said.    a study published in the new england journal of medicineyesterday stated that the spread of an unusual strain ofsalmonella that is resistant to the drug chloramphenicol hadbeen shown to be linked to farms that used the drug to promotethe growth of cattle.   the u.k. ministry of agriculture is working with thedepartment of health and the public health laboratory toinvestigate the whole subject of resistant strains ofsalmonella.    ""the ministry of agriculture is concerned about the possibleeffects on human and animal health,"" the official said. thegovernment is also studying a recommendation from the farmanimal welfare council (fawc) to restrict the trade of calvesunder 56 days old through markets. the fawc says this wouldhelp reduce the spread of salmonella. reuter"
